timestamp,T_reator_C,F_alimentacao_L_min,C_A0_mol_L,C_A_mol_L
2026-08-02 12:58:00,133.557,12.530,1.521,0.3518
2026-08-02 12:59:00,128.269,24.920,1.808,0.7808
2026-08-02 13:00:00,127.054,24.744,1.664,0.7984
2026-08-02 13:01:00,130.365,27.407,1.804,0.7962
2026-08-02 13:02:00,133.437,10.144,1.344,0.3423
2026-08-02 13:03:00,126.062,21.742,1.985,0.8506
2026-08-02 13:04:00,129.876,12.849,1.396,0.3673
2026-08-02 13:05:00,125.005,19.578,1.038,0.3450
2026-08-02 13:06:00,130.923,29.986,1.768,0.8860
2026-08-02 13:07:00,127.588,24.907,1.218,0.4835
2026-08-02 13:08:00,128.723,15.286,1.093,0.4006
2026-08-02 13:09:00,128.211,22.498,1.685,0.6717
2026-08-02 13:10:00,129.917,19.628,1.780,0.7138
2026-08-02 13:11:00,131.805,19.065,1.633,0.6476
2026-08-02 13:12:00,125.998,11.307,1.245,0.3076
2026-08-02 13:13:00,131.543,22.899,1.210,0.4266
2026-08-02 13:14:00,127.786,22.252,1.313,0.6860
2026-08-02 13:15:00,132.501,11.812,1.688,0.4409
2026-08-02 13:16:00,126.066,12.581,1.059,0.3663
2026-08-02 13:17:00,132.965,19.214,1.861,0.5544
2026-08-02 13:18:00,131.910,20.766,1.963,0.6615
2026-08-02 13:19:00,125.981,13.826,1.885,0.6271
2026-08-02 13:20:00,133.874,26.635,1.423,0.5612
2026-08-02 13:21:00,125.751,24.175,1.527,0.6427
2026-08-02 13:22:00,126.369,14.506,1.514,0.5214
2026-08-02 13:23:00,126.874,26.082,1.597,0.6461
2026-08-02 13:24:00,126.910,21.714,1.855,0.8030
2026-08-02 13:25:00,134.156,16.342,1.866,0.5000
2026-08-02 13:26:00,129.095,26.569,1.311,0.6359
2026-08-02 13:27:00,126.613,20.243,1.111,0.4602
2026-08-02 13:28:00,130.480,18.745,1.556,0.5865
2026-08-02 13:29:00,132.433,10.318,1.039,0.3101
2026-08-02 13:30:00,134.784,26.425,1.678,0.6316
2026-08-02 13:31:00,130.981,15.524,1.713,0.4734
2026-08-02 13:32:00,126.184,15.809,1.671,0.6643
2026-08-02 13:33:00,126.264,26.710,1.259,0.7061
2026-08-02 13:34:00,134.260,11.726,1.742,0.4810
2026-08-02 13:35:00,132.661,29.090,1.293,0.4323
2026-08-02 13:36:00,126.479,16.624,1.424,0.5536
2026-08-02 13:37:00,132.919,16.670,1.699,0.4719
2026-08-02 13:38:00,125.974,23.982,1.310,0.6516
2026-08-02 13:39:00,128.745,17.219,1.887,0.6489
2026-08-02 13:40:00,125.211,15.417,1.326,0.4532
2026-08-02 13:41:00,134.749,13.187,1.860,0.4418
2026-08-02 13:42:00,128.399,16.639,1.940,0.6373
2026-08-02 13:43:00,126.247,29.450,1.375,0.6172
2026-08-02 13:44:00,133.114,12.622,1.052,0.2432
2026-08-02 13:45:00,129.173,28.722,1.254,0.5988
2026-08-02 13:46:00,131.206,21.486,1.770,0.7662
2026-08-02 13:47:00,133.620,23.495,1.095,0.4496
2026-08-02 13:48:00,127.607,25.914,1.875,0.8458
2026-08-02 13:49:00,130.383,10.884,1.599,0.3684
2026-08-02 13:50:00,126.659,29.487,1.797,0.7217
2026-08-02 13:51:00,133.509,25.194,1.759,0.6802
2026-08-02 13:52:00,128.204,26.040,1.753,0.8072
2026-08-02 13:53:00,129.871,18.514,1.024,0.3310
2026-08-02 13:54:00,132.241,21.943,1.739,0.6260
2026-08-02 13:55:00,134.037,21.227,1.678,0.4471
2026-08-02 13:56:00,128.479,11.962,1.602,0.3584
2026-08-02 13:57:00,125.849,13.873,1.857,0.5427
2026-08-02 13:58:00,130.237,25.374,1.529,0.6154
2026-08-02 13:59:00,125.132,19.884,1.570,0.4740
2026-08-02 14:00:00,128.926,13.712,1.518,0.4446
2026-08-02 14:01:00,129.082,27.148,1.744,0.7938
2026-08-02 14:02:00,129.660,13.410,1.931,0.5848
2026-08-02 14:03:00,129.084,28.467,1.599,0.7257
2026-08-02 14:04:00,132.381,25.096,1.353,0.6030
2026-08-02 14:05:00,127.369,26.311,1.512,0.8118
2026-08-02 14:06:00,130.194,20.108,1.946,0.6459
2026-08-02 14:07:00,128.250,20.043,1.183,0.3886
2026-08-02 14:08:00,131.213,12.399,1.906,0.5215
2026-08-02 14:09:00,129.220,28.678,1.832,0.8969
2026-08-02 14:10:00,127.063,17.790,1.369,0.4387
2026-08-02 14:11:00,130.938,21.410,1.878,0.8216
2026-08-02 14:12:00,127.478,11.452,1.749,0.4238
2026-08-02 14:13:00,128.965,13.968,1.948,0.5777
2026-08-02 14:14:00,129.158,27.398,1.509,0.7335
2026-08-02 14:15:00,133.984,18.728,1.717,0.6484
2026-08-02 14:16:00,132.394,17.683,1.353,0.3837
2026-08-02 14:17:00,131.293,15.258,1.383,0.4655
2026-08-02 14:18:00,126.124,29.190,1.180,0.5880
2026-08-02 14:19:00,128.091,23.508,1.575,0.5920
2026-08-02 14:20:00,125.498,19.875,1.004,0.3793
2026-08-02 14:21:00,130.391,29.099,1.919,0.8167
2026-08-02 14:22:00,126.178,21.504,1.331,0.6101
2026-08-02 14:23:00,125.291,28.610,1.622,0.7366
2026-08-02 14:24:00,128.568,13.192,1.974,0.6088
2026-08-02 14:25:00,132.441,18.211,1.419,0.4726
2026-08-02 14:26:00,129.258,20.940,1.071,0.4411
2026-08-02 14:27:00,125.866,13.574,1.375,0.4437
2026-08-02 14:28:00,130.400,22.696,1.980,0.7438
2026-08-02 14:29:00,129.495,24.742,1.958,0.8672
2026-08-02 14:30:00,134.609,14.782,1.682,0.4670
2026-08-02 14:31:00,126.372,17.859,1.680,0.6087
2026-08-02 14:32:00,131.828,28.561,1.483,0.8142
2026-08-02 14:33:00,132.206,21.782,1.505,0.4956
2026-08-02 14:34:00,133.485,23.917,1.553,0.6323
2026-08-02 14:35:00,133.466,25.912,1.396,0.6038
2026-08-02 14:36:00,129.043,14.406,1.817,0.5457
2026-08-02 14:37:00,132.475,24.373,1.908,0.7801
2026-08-02 14:38:00,128.916,27.724,1.863,0.8924
2026-08-02 14:39:00,133.947,29.061,1.283,0.5479
2026-08-02 14:40:00,132.049,11.978,1.201,0.2672
2026-08-02 14:41:00,125.423,14.173,1.976,0.6590
2026-08-02 14:42:00,126.885,10.124,1.157,0.2584
2026-08-02 14:43:00,134.042,17.924,1.373,0.5181
2026-08-02 14:44:00,130.633,16.019,1.050,0.3886
2026-08-02 14:45:00,132.771,21.751,1.210,0.4539
2026-08-02 14:46:00,133.510,14.885,1.427,0.3584
2026-08-02 14:47:00,125.478,24.002,1.061,0.4700
2026-08-02 14:48:00,126.091,29.196,1.574,0.7580
2026-08-02 14:49:00,134.376,12.023,1.430,0.3310
2026-08-02 14:50:00,131.087,14.293,1.431,0.3218
2026-08-02 14:51:00,132.194,13.886,1.763,0.4567
2026-08-02 14:52:00,128.946,29.579,1.395,0.6047
2026-08-02 14:53:00,127.419,21.620,1.068,0.4035
2026-08-02 14:54:00,125.999,16.241,1.683,0.7190
2026-08-02 14:55:00,127.141,17.614,1.697,0.6099
2026-08-02 14:56:00,126.027,26.262,1.514,0.7355
2026-08-02 14:57:00,134.276,25.050,1.005,0.3804
2026-08-02 14:58:00,133.713,18.373,1.949,0.6718
2026-08-02 14:59:00,132.547,15.696,1.304,0.3686
2026-08-02 15:00:00,125.221,29.150,1.306,0.6355
2026-08-02 15:01:00,130.215,26.727,1.185,0.4845
2026-08-02 15:02:00,127.397,10.129,1.637,0.3669
2026-08-02 15:03:00,125.754,20.186,1.595,0.7536
2026-08-02 15:04:00,125.209,10.854,1.888,0.5536
2026-08-02 15:05:00,132.168,20.957,1.625,0.5612
2026-08-02 15:06:00,128.790,28.864,1.272,0.6557
2026-08-02 15:07:00,130.888,10.399,1.785,0.4838
2026-08-02 15:08:00,132.744,16.122,1.290,0.3504
2026-08-02 15:09:00,129.483,20.051,1.896,0.7046
2026-08-02 15:10:00,126.292,15.120,1.106,0.3802
2026-08-02 15:11:00,134.434,12.421,1.424,0.2973
2026-08-02 15:12:00,131.468,15.418,1.980,0.5749
2026-08-02 15:13:00,126.990,17.739,1.756,0.6269
2026-08-02 15:14:00,131.828,16.227,1.344,0.4126
2026-08-02 15:15:00,129.283,29.880,1.745,1.0215
2026-08-02 15:16:00,132.925,29.233,1.015,0.3939
2026-08-02 15:17:00,132.200,22.667,1.018,0.3048
2026-08-02 15:18:00,127.611,11.091,1.405,0.4343
2026-08-02 15:19:00,132.406,11.569,1.958,0.4843
